t [s]	Ux [V]	Uy [V]
13,764379	3,36996	0,006354
13,774379	3,316429	0,006354
13,784379	3,273095	0,006354
13,812883	3,135444	0,008906
13,822883	3,080638	0,002526
13,832883	3,036029	0,006354
13,842883	2,983773	0,006354
13,852883	2,931517	0,003802
13,862883	2,884358	0,008906
13,872883	2,830827	0,010181
13,882883	2,783669	0,002526
13,892883	2,733962	0,006354
13,902883	2,68298	0,008906
13,925253	2,560624	0,006354
13,935253	2,505818	0,006354
13,945253	2,448464	0,006354
13,955253	2,394933	0,008906
13,965253	2,333755	0,003802
13,975253	2,286596	0,006354
13,985253	2,231791	0,002526
13,995253	2,182084	0,006354
14,005253	2,129827	0,002526
14,015253	2,081395	0,005078
14,034484	1,994725	0,005078
14,044484	1,946293	0,006354
14,054484	1,890213	0,002526
14,064484	1,845604	0,006354
14,074484	1,795896	0,00763
14,084484	1,747464	0,00763
14,094484	1,70158	0,006354
14,104484	1,651873	0,006354
14,114484	1,597067	0,002526
14,124484	1,558831	0,008906
14,148144	1,454318	0,010181
14,158144	1,404611	0,005078
14,168144	1,361276	0,00763
14,178144	1,319216	0,006354
14,188144	1,268234	0,00763
14,198144	1,2249	0,010181
14,208144	1,180291	0,006354
14,218144	1,134407	0,003802
14,228144	1,089798	0,006354
14,238144	1,045189	0,006354
14,261251	0,9445	0,006354
14,271251	0,896067	0,005078
14,281251	0,850183	0,003802
14,291251	0,809398	0,005078
14,301251	0,768612	0,008906
14,311251	0,715081	0,006354
14,321251	0,661551	0,006354
14,331251	0,623314	0,008906
14,341251	0,572332	0,005078
14,351251	0,514978	0,002526
14,37495	0,401543	0,006354
14,38495	0,35311	0,003802
14,39495	0,302129	0,006354
14,40495	0,265167	0,006354
14,41495	0,218009	0,003802
14,42495	0,173399	0,010181
14,43495	0,132614	0,002526
14,44495	0,094378	0,008906
14,45495	0,045945	0,006354
14,46495	0,011532	0,002526
14,493832	-0,091706	0,003802
14,503832	-0,113373	0,006354
14,513832	-0,150335	0,002526
14,523832	-0,17965	0,006354
14,533832	-0,201317	0,008906
14,543832	-0,224259	0,006354
14,553832	-0,247201	0,00763
14,563832	-0,266319	0,010181
14,573832	-0,290535	0,005078
14,583832	-0,316026	0,003802
14,612017	-0,368282	0,006354
14,622017	-0,38995	0,006354
14,632017	-0,405244	0,008906
14,642017	-0,426912	0,002526
14,652017	-0,447304	0,006354
14,662017	-0,46005	0,006354
14,672017	-0,485541	0,006354
14,682017	-0,500835	0,005078
14,692017	-0,525052	0,003802
14,702017	-0,545444	0,010181
14,724595	-0,584955	0,005078
14,734595	-0,597701	0,006354
14,744595	-0,611721	0,008906
14,754595	-0,625741	0,005078
14,764595	-0,638486	0,010181
14,774595	-0,65633	0,003802
14,784595	-0,657604	0,008906
14,794595	-0,67035	0,006354
14,804595	-0,674173	0,005078
14,814595	-0,672899	0,005078
14,833645	-0,672899	0,006354
14,843645	-0,676723	0,00763
14,853645	-0,674173	0,006354
14,863645	-0,677997	0,006354
14,873645	-0,680546	0,003802
14,883645	-0,672899	0,005078
14,893645	-0,663977	0,002526
14,903645	-0,643584	0,010181
14,913645	-0,621917	0,005078
14,923645	-0,592603	0,003802
14,942527	-0,512306	0,006354
14,952527	-0,465148	0,006354
14,962527	-0,415441	0,008906
14,972527	-0,360635	0,006354
14,982527	-0,307104	0,006354
14,992527	-0,247201	0,00763
15,002527	-0,186022	0,002526
15,012527	-0,118472	0,006354
15,022527	-0,03945	0,003802
15,032527	0,033199	0,010181
15,060736	0,239676	0,008906
15,070736	0,31105	0,006354
15,080736	0,386249	0,010181
15,090736	0,462721	0,00763
15,100736	0,539194	0,006354
15,110736	0,620765	0,003802
15,120736	0,697238	0,003802
15,130736	0,787731	0,002526
15,140736	0,861654	0,006354
15,150736	0,948323	0,00763
15,172871	1,145878	0,003802
15,182871	1,240194	0,010181
15,192871	1,329413	0,008906
15,202871	1,419905	0,006354
15,212871	1,516771	0,00763
15,222871	1,614911	0,008906
15,232871	1,7156	0,008906
15,242871	1,818838	0,005078
15,252871	1,919527	0,006354
15,262871	2,025315	0,006354
15,285044	2,244536	0,006354
15,295044	2,347775	0,006354
15,305044	2,452287	0,006354
15,315044	2,558075	0,006354
15,325044	2,661313	0,008906
15,335044	2,758178	0,002526
15,345044	2,860142	0,00763
15,355044	2,957008	0,005078
15,365044	3,053873	0,010181
15,375044	3,150738	0,006354
15,395929	3,339371	0,008906
15,405929	3,427315	0,006354
15,415929	3,521631	0,002526
15,425929	3,614673	0,002526
15,435929	3,716637	0,008906
15,445929	3,80713	0,008906
15,455929	3,90272	0,006354
15,465929	3,999586	0,006354
15,475929	4,090079	0,006354
15,485929	4,179297	0,005078
15,509127	4,385773	0,006354
15,519127	4,476266	0,008906
15,529127	4,562935	0,008906
15,539127	4,650879	0,008906
15,549127	4,738823	0,008906
15,559127	4,829315	0,005078
15,569127	4,912161	0,006354
15,579127	4,99883	0,008906
15,589127	5,084224	0,010181
15,599127	5,173443	0,008906
15,617671	5,346781	0,008906
15,627671	5,43345	0,005078
15,637671	5,521394	0,006354
15,647671	5,613161	0,008906
15,657671	5,708752	0,008906
15,667671	5,796696	0,002526
15,677671	5,891012	0,005078
15,687671	5,987877	0,010181
15,697671	6,073272	0,006354
15,707671	6,159941	0,010181
15,728141	6,321808	0,00763
15,738141	6,399556	0,008906
15,748141	6,473479	0,010181
15,758141	6,546128	0,006354
15,768141	6,620052	0,008906
15,778141	6,691427	0,006354
15,788141	6,760252	0,002526
15,798141	6,829078	0,006354
15,808141	6,881334	0,006354
15,818141	6,941238	0,005078
15,846973	7,106929	0,005078
15,856973	7,15791	0,002526
15,866973	7,211441	0,003802
15,876973	7,267521	0,008906
15,886973	7,310856	0,006354
15,896973	7,35674	0,002526
15,906973	7,396251	0,002526
15,916973	7,437036	0,006354
15,926973	7,471449	0,006354
15,936973	7,49694	0,006354
15,958449	7,555569	0,006354
15,968449	7,586158	0,003802
15,978449	7,6091	0,002526
15,988449	7,640963	0,002526
15,998449	7,675376	0,005078
16,008449	7,704691	0,006354
16,018449	7,739103	0,003802
16,028449	7,784987	0,006354
16,038449	7,827047	0,008906
16,048449	7,867832	0,00763
16,065782	7,944305	0,006354
16,075782	7,979993	0,006354
16,085782	8,020778	0,002526
16,095782	8,055191	0,005078
16,105782	8,0998	0,008906
16,115782	8,135487	0,006354
16,125782	8,172449	0,006354
16,135782	8,19794	0,002526
16,145782	8,22598	0,006354
16,155782	8,238725	0,002526
16,169692	8,246373	0,006354
16,179692	8,242549	0,006354
16,189692	8,245098	0,003802
16,199692	8,250196	0,008906
16,209692	8,243823	0,008906
16,219692	8,227254	0,005078
16,229692	8,205587	0,003802
16,239692	8,177547	0,006354
16,249692	8,149507	0,006354
16,259692	8,111271	0,006354
16,275619	8,041171	0,005078
16,285619	7,985091	0,002526
16,295619	7,932834	0,002526
16,305619	7,872931	0,005078
16,315619	7,820674	0,008906
16,325619	7,759496	0,008906
16,335619	7,699592	0,008906
16,345619	7,638414	0,006354
16,355619	7,586158	0,003802
16,365619	7,52498	0,002526
16,383349	7,423016	0,003802
16,393349	7,366936	0,002526
16,403349	7,307032	0,010181
16,413349	7,238207	0,001251
16,423349	7,177029	0,002526
16,433349	7,112027	0,010181
16,443349	7,044476	0,00763
16,453349	6,976925	0,006354
16,463349	6,906825	0,003802
16,473349	6,836725	0,002526
16,496864	6,668485	0,005078
16,506864	6,590738	0,006354
16,516864	6,515539	0,00763
16,526864	6,444165	0,006354
16,536864	6,367692	0,006354
16,546864	6,286121	0,002526
16,556864	6,210923	0,006354
16,566864	6,13445	0,002526
16,576864	6,06435	0,006354
16,586864	5,984054	0,002526
16,609382	5,804343	0,006354
16,619382	5,729145	0,006354
16,629382	5,651397	0,002526
16,639382	5,581297	0,006354
16,649382	5,512472	0,005078
16,659382	5,442372	0,002526
16,669382	5,378645	0,006354
16,679382	5,318741	0,008906
16,689382	5,253739	0,008906
16,699382	5,190012	0,008906
16,729881	4,991183	0,008906
16,739881	4,919808	0,008906
16,749881	4,853532	0,008906
16,759881	4,784706	0,008906
16,769881	4,713332	0,006354
16,779881	4,644506	0,006354
16,789881	4,57823	0,006354
16,799881	4,511953	0,005078
16,809881	4,445677	0,003802
16,819881	4,383224	0,006354
16,844488	4,217533	0,006354
16,854488	4,152531	0,002526
16,864488	4,084981	0,003802
16,874488	4,023802	0,008906
16,884488	3,956251	0,006354
16,894488	3,884877	0,008906
16,904488	3,816051	0,008906
16,914488	3,747226	0,008906
16,924488	3,6784	0,008906
16,934488	3,6083	0,003802
16,950839	3,51016	0,008906
16,960839	3,437511	0,002526
16,970839	3,380157	0,006354
16,980839	3,315155	0,008906
16,990839	3,24378	0,006354
17,000839	3,182602	0,008906
17,010839	3,108678	0,005078
17,020839	3,038578	0,003802
17,030839	2,971028	0,006354
17,040839	2,900927	0,002526
17,070868	2,702098	0,00763
17,080868	2,6269	0,002526
17,090868	2,561898	0,010181
17,100868	2,490524	0,008906
17,110868	2,417875	0,010181
17,120868	2,349049	0,006354
17,130868	2,278949	0,002526
17,140868	2,203751	0,003802
17,150868	2,133651	0,006354
17,160868	2,049531	0,003802
17,182954	1,8558	0,002526
17,192954	1,774229	0,003802
17,202954	1,697756	0,006354
17,212954	1,612362	0,005078
17,222954	1,538438	0,008906
17,232954	1,474711	0,002526
17,242954	1,398238	0,008906
17,252954	1,331962	0,006354
17,262954	1,268234	0,003802
17,272954	1,209605	0,006354
17,292363	1,094896	0,005078
17,302363	1,034992	0,002526
17,312363	0,987834	0,008906
17,322363	0,929205	0,006354
17,332363	0,876949	0,006354
17,342363	0,827241	0,006354
17,352363	0,778809	0,006354
17,362363	0,7342	0,010181
17,372363	0,671747	0,006354
17,382363	0,625863	0,006354
17,402718	0,514978	0,008906
17,412718	0,462721	0,008906
17,422718	0,407916	0,006354
17,432718	0,358209	0,002526
17,442718	0,307227	0,003802
17,452718	0,252421	0,006354
17,462718	0,202714	0,006354
17,472718	0,153007	0,006354
17,482718	0,102025	0,006354
17,492718	0,047219	0,006354
17,523337	-0,110824	0,003802
17,533337	-0,161806	0,010181
17,543337	-0,215337	0,00763
17,553337	-0,256122	0,006354
17,563337	-0,30583	0,002526
17,573337	-0,346615	0,006354
17,583337	-0,386126	0,008906
17,593337	-0,429461	0,00763
17,603337	-0,465148	0,006354
17,613337	-0,499561	0,010181
17,643285	-0,60025	0,00763
17,653285	-0,637212	0,002526
17,663285	-0,666526	0,006354
17,673285	-0,700939	0,003802
17,683285	-0,727704	0,010181
17,693285	-0,764666	0,002526
17,703285	-0,801628	0,008906
17,713285	-0,847512	0,003802
17,723285	-0,887023	0,008906
17,733285	-0,93673	0,003802
17,761293	-1,071832	0,010181
17,771293	-1,121539	0,006354
17,781293	-1,163599	0,010181
17,791293	-1,213306	0,003802
17,801293	-1,261739	0,00763
17,811293	-1,307623	0,006354
17,821293	-1,348408	0,006354
17,831293	-1,362428	0,008906
17,841293	-1,38537	0,008906
17,851293	-1,38537	0,006354
17,876756	-1,387919	0,006354
17,886756	-1,386645	0,008906
17,896756	-1,381546	0,005078
17,906756	-1,390468	0,00763
17,916756	-1,384095	0,00763
17,926756	-1,390468	0,006354
17,936756	-1,386645	0,010181
17,946756	-1,384095	0,005078
